,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,updates,personal,promotions,forums,purchases,travel,spam,social
2486,"Thu, 27 Sep 2018 10:27:39 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,4,25,0,1,113.0,25137,0,1,0,0,0,0,0,1
2487,"Wed, 31 Aug 2016 03:44:15 +0000",hackerrankmail,com,0,0,multipart/alternative,1,12,0,0,39.0,32765,1,1,0,0,0,0,0,0
2488,"Sun, 30 Aug 2020 12:26:35 +0000 (UTC)",contact,happnmail.com,0,0,multipart/alternative,16,57,0,0,64.0,121034,0,0,1,0,0,0,0,0
2489,"Tue, 1 Dec 2015 10:10:24 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,18,0,1,55.0,14611,1,1,0,0,0,0,0,0
2490,"Tue, 24 Jul 2018 13:29:22 +0530",iiitd,ac.in,0,0,multipart/alternative,8,123,1,0,27.0,135314,0,1,0,0,0,0,0,0
2491,"Thu, 11 Feb 2016 19:56:01 +0530",iiitd,ac.in,1,0,multipart/alternative,0,1,0,0,16.0,4625,0,1,0,1,0,0,0,0
2492,"Thu, 6 Apr 2017 18:05:59 +0530",iiitd,ac.in,0,0,multipart/alternative,1,1,0,0,27.0,443,0,1,0,0,0,0,0,0
2493,"Wed, 26 Aug 2020 22:07:29 +0000",washingtonpost,com,0,0,multipart/alternative,4,47,0,0,42.0,39204,0,0,1,0,0,0,0,0
2494,"Mon, 30 Jan 2017 14:23:19 +0530",iiitd,ac.in,0,0,multipart/alternative,0,15,0,0,20.0,2160,0,1,0,0,0,0,0,0
2495,"Thu, 18 May 2017 20:12:31 -0700 (PDT)",quora,com,0,0,multipart/alternative,14,118,1,1,104.0,99585,0,1,0,0,0,0,0,1
2496,"Mon, 08 Dec 2014 12:21:54 +0000",nobroker,in,0,0,multipart/alternative,2,25,1,0,48.0,17080,1,1,0,0,0,0,0,0
2497,"Tue, 1 Sep 2015 18:00:53 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,35.0,2196,0,1,0,1,0,0,0,0
2498,"Mon, 31 Dec 2018 13:19:25 +0530",granular,ai,0,0,multipart/alternative,0,0,0,0,17.0,1394,0,1,0,0,0,0,0,0
2499,"Wed, 12 Aug 2015 19:59:16 +0530",iiitd,ac.in,5,0,multipart/alternative,0,5,0,0,30.0,5634,0,1,0,1,0,0,0,0
2500,"Tue, 30 Aug 2016 12:51:41 +0530",iiitd,ac.in,2,0,multipart/alternative,0,8,1,0,71.0,43921,0,1,0,1,0,0,0,0
2501,"Thu, 06 Aug 2015 16:38:31 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,63.0,27212,1,1,0,0,0,0,0,0
2502,"Thu, 12 Nov 2015 07:09:30 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,37.0,26900,1,1,0,0,0,0,0,0
2503,"Tue, 5 Apr 2016 14:20:35 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,19.0,3954,0,1,0,0,0,0,0,0
2504,"Tue, 20 May 2014 19:27:52 +0530",,,0,0,multipart/alternative,0,6,0,0,12.0,1196,1,1,0,0,0,0,0,0
2505,"Sat, 25 Jul 2015 06:34:50 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35.0,26960,1,1,0,0,0,0,0,0
2506,"Sun, 9 Apr 2017 17:21:44 +0530",iiitd,ac.in,0,0,multipart/alternative,2,9,0,0,21.0,4234,0,1,0,0,0,0,0,0
2507,"Wed, 11 Jul 2018 12:13:01 -0700",github,com,1,0,multipart/alternative,3,18,0,0,47.0,3885,0,1,0,1,0,0,0,0
2508,"Thu, 24 Oct 2019 10:03:28 -0700",sbi,co.in,0,0,text/html,1,59,0,0,206.0,6338,1,1,0,0,0,0,0,0
2509,"Sat, 07 Feb 2015 12:08:20 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,98,1,1,67.0,81732,0,1,0,0,0,0,0,1
2510,"Fri, 3 Jun 2016 18:34:29 +0530",iiitd,ac.in,0,0,multipart/alternative,0,26,1,1,63.0,15501,0,1,0,0,0,0,0,0
2511,"Sun, 03 Nov 2019 08:51:24 -0800",google,com,0,0,text/html,2,12,0,0,30.0,4224,1,0,0,0,0,0,0,0
2512,"Tue, 2 Oct 2018 12:47:21 +0200",iiitd,ac.in,0,0,multipart/alternative,0,3,0,0,56.0,1584,0,1,0,0,0,0,0,0
2513,"Fri, 6 Oct 2017 00:04:49 +0000",amazon,in,0,0,multipart/alternative,10,123,0,0,29.0,63484,0,1,1,0,0,0,0,0
2514,"Sun, 03 Nov 2013 15:58:45 +0530",,,0,0,multipart/alternative,1,2,0,0,45.0,663,1,1,0,0,0,0,0,0
2515,"Fri, 21 Oct 2016 16:24:08 +0530",iiitd,ac.in,0,0,multipart/mixed,18,0,1,1,0.0,18394043,0,1,0,0,0,0,0,0
2516,"Wed, 26 Aug 2015 00:59:12 +0000",youtube,com,0,0,multipart/alternative,26,93,0,0,70.0,66040,0,1,0,0,0,0,0,1
2517,"Tue, 14 Mar 2017 14:01:33 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,39.0,4,0,1,0,0,0,0,0,0
2518,"Sat,  8 Sep 2018 03:34:39 +0000",topcoder,com,0,0,multipart/alternative,35,94,1,1,66.0,127994,0,1,1,0,0,0,0,0
2519,"Mon, 10 Sep 2018 19:02:06 +0200",iiitd,ac.in,0,0,multipart/mixed,0,0,1,0,31.0,3057073,0,1,0,0,0,0,0,0
2520,"Sat, 14 Jun 2014 09:55:12 +0000 (UTC)",glassdoor,com,0,0,multipart/alternative,15,65,0,1,36.0,68434,1,1,0,0,0,0,0,0
2521,"Wed, 14 Feb 2018 02:15:10 +0000",topcoder,com,0,0,multipart/alternative,1,20,1,0,105.0,35223,1,1,0,0,0,0,0,0
2522,"Tue, 17 Oct 2017 17:39:02 +0000 (UTC)",datacamp,com,0,0,multipart/alternative,11,80,1,1,26.0,84067,0,1,1,0,0,0,0,0
2523,"Tue, 30 Jun 2020 12:15:08 +0000 (GMT)",eservices-laposte,fr,0,0,multipart/mixed,5,19,1,0,25.0,37449,1,0,0,0,0,0,0,0
2524,"Fri, 11 Nov 2016 03:19:15 +0000",youtube,com,0,0,multipart/alternative,17,64,0,0,86.0,58759,0,1,0,0,0,0,0,1
2525,"Wed, 21 Mar 2018 12:25:18 +0000",in,ibm.com,0,0,text/html,0,4,1,1,198.0,14372,0,1,0,0,0,0,0,0
2526,"Sat, 20 Jan 2018 02:43:28 +0000 (UTC)",flipkartletters,com,0,0,text/html,27,67,0,0,64.0,45750,0,1,1,0,0,0,0,0
2527,"Thu, 28 Jun 2018 03:00:06 +0000",google,com,0,0,multipart/alternative,20,99,1,1,109.0,102565,1,1,0,0,0,0,0,0
2528,"Sat, 10 Jun 2017 01:22:45 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29.0,22692,0,1,0,0,0,0,0,1
2529,"Tue, 3 Jan 2017 13:42:19 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,24,0,0,29.0,19490,0,1,0,0,0,0,0,1
2530,"Mon, 29 Jul 2019 11:19:43 -0700",google,com,0,0,multipart/alternative,8,22,1,0,126.0,24660,1,1,0,0,0,0,0,0
2531,"Thu, 19 Sep 2019 12:09:29 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,20,132,0,1,51.0,78597,0,0,1,0,0,0,0,0
2532,"Sat, 3 Oct 2020 15:40:06 +0000",localcirclesmail,com,0,0,multipart/alternative,2,9,0,0,30.0,11664,1,0,0,0,0,0,1,0
2533,"Tue, 22 May 2018 18:13:32 +0530",iiitd,ac.in,0,0,multipart/alternative,22,184,1,0,27.0,153153,0,1,0,0,0,0,0,0
2534,"Mon, 24 Feb 2020 20:00:13 +0530",zen-makemytrip,com,0,0,multipart/alternative,9,20,1,0,63.0,11164,1,0,0,0,0,0,0,0
2535,"Tue, 16 Oct 2018 13:34:34 +0000",centralesupelec,fr,0,0,text/html,2,7,0,0,273.0,2767,0,1,0,1,0,0,0,0
2536,"Fri, 1 Sep 2017 17:28:14 +0530",iiitd,ac.in,0,0,multipart/alternative,0,21,1,0,7.0,8137,0,1,0,0,0,0,0,0
2537,"Sat, 2 Jul 2016 16:00:40 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,27.0,5239,0,1,0,0,0,0,0,0
2538,"Sun, 08 Nov 2015 05:06:59 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36.0,27154,1,1,1,0,0,0,0,0
2539,"Tue, 17 Jan 2017 15:38:41 -0500 (EST)",edx,org,0,0,multipart/alternative,35,91,0,0,20.0,87659,0,1,1,0,0,0,0,0
2540,"Fri, 19 Oct 2012 08:55:44 -0400",,,0,0,multipart/alternative,0,5,0,0,120.0,2472,1,1,0,0,0,0,0,0
2541,"Fri, 27 Mar 2020 12:29:40 +0000",google,com,0,0,multipart/mixed,0,2,0,0,100.0,1146,0,1,0,0,0,0,0,0
2542,"Tue, 31 Oct 2017 10:27:33 +0100",reply,ebay.in,0,0,multipart/alternative,37,127,0,0,99.0,84522,0,1,1,0,0,0,0,0
2543,"Thu, 18 Oct 2018 14:16:33 +0000 (UTC)",udacity,com,0,0,text/html,7,23,0,0,66.0,22218,0,1,1,0,0,0,0,0
2544,"Mon, 6 Jun 2016 20:39:19 +0530",in,ibm.com,2,0,multipart/alternative,0,0,1,0,51.0,2062,0,1,0,0,0,0,0,0
2545,"Fri, 25 Dec 2015 13:48:03 +0530",iiitd,ac.in,1,0,multipart/alternative,0,2,1,1,44.0,6020,0,1,0,1,0,0,0,0
2546,"Thu,  7 Feb 2019 21:14:47 +0000",signalprocessingsociety,org,0,0,multipart/alternative,8,69,1,1,87.0,77643,0,1,1,0,0,0,0,0
2547,"Fri, 3 Jan 2020 05:15:26 +0000",academia-mail,com,0,0,multipart/alternative,3,28,1,0,134.0,49687,1,0,0,0,0,0,0,0
2548,31 Jan 2018 20:08:37 +0530,,,0,0,text/plain,0,0,0,0,57.0,560,1,1,0,0,0,0,0,0
2549,"Tue, 10 Jun 2014 05:20:51 +0000",freshersworld,com,0,0,text/html,0,2,1,0,86.0,13019,1,1,0,0,0,0,0,0
2550,"Thu, 9 Feb 2017 12:56:12 +0530",iiitd,ac.in,6,0,multipart/alternative,0,2,1,0,25.0,5657,0,1,0,1,0,0,0,0
2551,"Wed, 16 May 2018 03:03:06 +0000",amazon,in,0,0,multipart/alternative,17,105,0,0,23.0,46033,0,1,1,0,0,0,0,0
2552,"Fri, 25 Oct 2019 00:31:36 +0000",academia-mail,com,0,0,multipart/alternative,3,28,1,0,82.0,47618,1,1,0,0,0,0,0,0
2553,"Fri, 30 Oct 2015 06:45:29 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37.0,26900,1,1,0,0,0,0,0,0
2554,"Sat, 10 Nov 2018 09:35:40 +0100",iiitd,ac.in,2,0,multipart/alternative,0,20,1,0,33.0,7452,0,1,0,0,0,0,0,0
2555,"Sun, 22 Oct 2017 14:07:02 +0530",iiitd,ac.in,1,0,multipart/mixed,0,48,0,0,19.0,2784903,0,1,0,1,0,0,0,0
2556,"Fri, 16 Dec 2016 17:45:01 +0530",iiitd,ac.in,0,0,multipart/alternative,2,3,0,0,0.0,1347,0,1,0,0,0,0,0,0
2557,"Sun, 24 Sep 2017 16:18:41 +0530",iiitd,ac.in,0,0,multipart/alternative,0,6,1,0,27.0,1816,0,1,0,0,0,0,0,0
2558,"Thu, 14 Aug 2014 06:52:26 +0000",hackerrank,com,0,0,multipart/alternative,1,36,0,0,53.0,21182,1,1,0,0,0,0,0,0
2559,"Thu, 12 Oct 2017 16:01:29 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,1,70.0,12130,0,1,0,1,0,0,0,0
2560,"Mon, 12 Jan 2015 13:57:48 +0000",freshersworld,com,0,0,text/html,1,7,1,0,55.0,7327,1,1,0,0,0,0,0,0
2561,"Thu, 13 Aug 2015 21:44:29 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,46.0,20745,0,1,0,1,0,0,0,0
2562,"Sat, 02 Aug 2014 03:29:49 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,16,1,0,50.0,5698,0,1,0,0,0,0,0,1
2563,"Mon, 22 Oct 2018 14:20:06 -0700",github,com,0,0,text/plain,0,1,0,0,77.0,397,1,1,0,0,0,0,0,0
2564,"Mon, 18 Apr 2016 11:40:23 -0000",crm,sdconnect.in,0,0,multipart/alternative,26,121,0,0,48.0,22207,0,1,1,0,0,0,0,0
2565,"Tue, 23 Aug 2016 03:45:22 +0000",hackerrankmail,com,0,0,multipart/alternative,2,11,0,0,27.0,31553,1,1,0,0,0,0,0,0
2566,27 Feb 2013 12:14:45 -0500,maillist,codeproject.com,0,0,text/html,2,50,0,0,43.0,15831,0,1,0,1,0,0,0,0
2567,"Wed, 25 Jan 2017 17:08:31 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,0,0,14.0,1986,0,1,0,1,0,0,0,0
2568,"Wed, 23 Jul 2014 18:25:32 -0400",stanford,edu,0,0,multipart/alternative,0,182,1,0,33.0,99802,1,1,0,0,0,0,0,0
2569,"Mon, 25 Jun 2018 15:22:43 -0400",granular,ai,0,0,multipart/alternative,0,15,1,0,68.0,31094,0,1,0,0,0,0,0,0
2570,"Sun, 27 May 2018 16:36:12 +0530",iiitd,ac.in,1,0,multipart/alternative,0,5,1,0,8.0,4300,0,1,0,0,0,0,0,0
2571,"Fri, 24 Jul 2020 22:39:20 -0700",google,com,0,0,text/html,9,34,0,0,37.0,10261,1,0,0,0,0,0,0,0
2572,"Mon, 4 Nov 2019 10:29:24 -0600 (CST)",deliver,ieee.org,0,0,multipart/alternative,6,67,0,0,42.0,36435,1,0,0,0,0,0,0,0
2573,"Mon, 14 Nov 2016 07:38:30 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,50,0,0,53.0,42578,0,1,0,0,0,0,0,1
2574,"Thu, 13 Jun 2019 14:25:01 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,1,1,44.0,2094,0,1,0,1,0,0,0,0
2575,"Mon, 23 Dec 2019 04:55:47 -0800 (PST)",aliexpress,com,0,0,multipart/mixed,26,125,0,0,70.0,117264,1,0,0,0,0,0,0,0
2576,"Mon, 4 Jul 2016 22:14:15 +0530",iiitd,ac.in,0,0,multipart/alternative,0,4,0,0,34.0,4733,0,1,0,0,0,0,0,0
2577,"Sat, 29 Dec 2012 07:45:31 -0500 (EST)",,,0,0,text/plain,0,1,1,0,49.0,272,1,1,0,0,0,0,0,0
2578,"Mon, 13 Apr 2020 20:32:32 +0000",upwork,com,0,0,text/html,3,15,0,0,68.0,20425,1,0,0,0,0,0,0,0
2579,"Tue, 29 Sep 2015 21:15:01 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,17.0,62806,0,1,0,0,0,0,0,0
2580,"Fri, 29 Aug 2014 02:45:34 +0000",youtube,com,0,0,multipart/alternative,23,86,0,0,76.0,64617,0,1,0,0,0,0,0,1
2581,"Mon, 22 Oct 2018 08:09:35 +0000",centralesupelec,fr,0,0,text/html,1,1,0,0,73.0,28576,0,1,0,1,0,0,0,0
2582,"Fri, 03 Jul 2020 13:22:21 +0200",fnac,com,0,0,text/html,12,81,1,0,64.0,77050,1,0,0,0,1,0,0,0
2583,"Tue, 27 Dec 2016 14:23:17 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,32.0,4,0,1,0,0,0,0,0,0
2584,"Wed, 16 May 2018 20:21:52 +0000",m,mail.coursera.org,0,0,multipart/alternative,26,124,0,0,28.0,82836,1,1,0,0,0,0,0,0
2585,"Sat, 21 Feb 2015 10:13:44 +0000",atcoder,jp,0,0,text/plain,0,4,0,0,71.0,1165,1,1,0,0,0,0,0,0
2586,"Wed, 3 Feb 2016 22:19:41 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,19.0,1548,0,1,0,0,0,0,0,0
2587,"Sat, 30 Jun 2018 13:45:28 -0700",github,com,1,0,multipart/alternative,3,31,0,0,64.0,5690,0,1,0,1,0,0,0,0
2588,"Thu, 30 Mar 2017 11:30:04 +0530",iiitd,ac.in,3,0,multipart/alternative,0,6,1,0,13.0,4685,0,1,0,0,0,0,0,0
2589,"Thu, 20 Apr 2017 00:26:53 +0000",codecademy,com,0,0,multipart/alternative,13,73,1,0,20.0,57450,0,1,1,0,0,0,0,0
2590,"Fri, 13 May 2016 16:40:58 -0600",e,twitter.com,0,0,multipart/alternative,4,23,0,0,47.0,14914,0,1,1,0,0,0,0,0
2591,"Sat, 11 Apr 2020 10:21:34 -0700",google,com,0,0,text/html,6,24,0,0,35.0,7322,1,0,0,0,0,0,0,0
2592,"Fri, 15 Sep 2017 05:12:22 +0000",iiitd,ac.in,0,0,multipart/mixed,0,2,0,0,112.0,3525,1,1,0,0,0,0,0,0
2593,"Fri, 21 Sep 2018 06:04:21 +0000 (UTC)",shriramgeneral,co.in,0,0,multipart/alternative,10,25,0,0,21.0,40697,1,1,0,0,0,0,0,0
2594,"Sat, 03 Feb 2018 10:35:58 +0000 (UTC)",gaanainfo,com,0,0,text/html,16,29,0,0,21.0,20568,1,1,0,0,0,0,0,0
2595,"Sat, 02 Dec 2017 03:46:59 +0000",new,itunes.com,0,0,multipart/alternative,38,98,0,0,55.0,59491,0,1,1,0,0,0,0,0
2596,"Thu, 02 Aug 2018 03:48:01 -0600",newsgram,hp.com,0,0,multipart/alternative,13,108,0,0,49.0,39910,0,1,1,0,0,0,0,0
2597,"Fri, 29 Mar 2019 03:31:43 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57.0,685,1,1,0,0,0,0,0,0
2598,"Fri, 3 Aug 2018 05:37:31 +0000",dropbox,com,1,0,multipart/alternative,2,10,0,0,57.0,6361,1,1,0,0,0,0,0,0
2599,"Thu, 08 May 2014 02:22:20 +0000 (UTC)",glassdoor,com,0,0,multipart/alternative,10,47,0,1,60.0,43166,1,1,0,0,0,0,0,0
2600,"Thu, 24 Sep 2020 05:46:48 +0000",duolingo,com,0,0,multipart/alternative,5,17,0,0,64.0,23290,1,0,0,0,0,0,0,0
2601,"Tue, 13 Feb 2018 17:02:19 +0000",m,mail.coursera.org,0,0,multipart/alternative,25,120,0,0,28.0,79920,1,1,0,0,0,0,0,0
2602,"Sat, 21 Dec 2019 10:27:06 -0800",google,com,0,0,text/html,2,12,0,0,46.0,4514,1,0,0,0,0,0,0,0
2603,"Thu, 10 Oct 2019 13:52:49 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,7,82,0,1,61.0,74995,0,1,1,0,0,0,0,0
2604,"Tue, 27 Sep 2016 10:54:35 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,58.0,2314,0,1,0,1,0,0,0,0
2605,"Mon, 04 Apr 2016 16:57:17 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36.0,26940,1,1,0,0,0,0,0,0
2606,"Tue, 5 Sep 2017 13:33:24 -0400 (EDT)",edx,org,0,0,multipart/alternative,24,81,0,0,60.0,87265,0,1,1,0,0,0,0,0
2607,"Thu, 21 Jul 2016 09:09:02 +0000",usebackpack,com,0,0,text/html,3,14,0,0,33.0,24651,1,1,0,0,0,0,0,0
2608,"Sun, 19 Jul 2020 11:24:58 +0000",transferwise,com,0,0,text/html,2,12,0,0,26.0,22344,1,0,0,0,0,0,0,0
2609,3 Mar 2020 12:03:25 -0500,healthconnect,reliancegeneral.co.in,0,0,text/html,4,6,0,0,41.0,1373,0,0,1,0,0,0,0,0
2610,"Thu, 07 Jul 2016 10:07:59 +0530",pvrcinemas,com,0,0,text/html,45,93,0,0,42.0,28494,0,1,1,0,0,0,0,0
2611,"Tue, 13 Mar 2018 18:53:01 -0600",messages,xoom.com,0,0,multipart/alternative,9,37,0,0,24.0,136649,1,1,1,0,0,0,0,0
2612,"Sun, 03 Nov 2019 08:51:24 -0800",google,com,0,0,text/html,20,84,0,0,36.0,24210,1,0,0,0,0,0,0,0
2613,"Sun, 1 Apr 2018 09:20:21 +0200",reply,ebay.in,0,0,multipart/alternative,23,97,0,0,114.0,63908,0,1,1,0,0,0,0,0
2614,"Wed, 14 Nov 2018 09:40:01 +0000",centralesupelec,fr,0,0,multipart/mixed,0,7,1,0,169.0,178832,0,1,0,1,0,0,0,0
2615,"Sat, 11 Jan 2020 06:15:41 +0000 (UTC)",todoist,com,0,0,multipart/alternative,2,35,0,0,26.0,18252,1,0,0,0,0,0,0,0
2616,"Sat, 6 Oct 2018 13:19:15 +0530",wimpmail,com,0,0,multipart/alternative,4,12,1,0,75.0,4124,1,1,0,0,0,0,0,0
2617,"Tue, 4 Sep 2018 16:25:35 +0200",iiitd,ac.in,0,0,multipart/mixed,0,10,1,0,9.0,9600433,0,1,0,0,0,0,0,0
2618,"Tue, 3 May 2016 17:06:52 +0530",iiitd,ac.in,154,0,multipart/alternative,0,4,1,0,29.0,22981,0,1,0,1,0,0,0,0
2619,"Wed, 29 Oct 2014 15:58:40 +0000",marketing,olacabs.com,0,0,multipart/alternative,9,48,0,0,72.0,24472,1,1,0,0,0,0,0,0
2620,"Sun, 1 Jan 2017 00:41:52 +0530",iiitd,ac.in,0,0,multipart/related,0,0,1,0,19.0,2627583,0,1,0,1,0,0,0,0
2621,"Wed, 12 Jul 2017 15:36:52 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,27,70,0,0,63.0,68035,0,1,0,0,0,0,0,1
2622,"Tue, 12 Dec 2017 20:55:23 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,0.0,4169,0,1,0,0,0,0,0,0
2623,"Tue, 10 Apr 2018 18:09:54 -0700",mail,instagram.com,0,0,text/html,1,11,0,0,49.0,8600,0,1,0,0,0,0,0,1
2624,"Thu, 27 Aug 2015 16:26:10 +0530",iiitd,ac.in,2,0,multipart/alternative,1,11,1,0,50.0,4340,0,1,0,1,0,0,0,0
2625,"Mon, 31 Oct 2016 08:44:32 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,1,45.0,20656,0,1,0,0,0,0,0,1
2626,"Thu, 15 Jun 2017 11:42:48 +0530",iiitd,ac.in,0,0,multipart/alternative,0,3,0,1,54.0,953,0,1,0,1,0,0,0,0
2627,"Sun, 30 Oct 2016 15:07:23 +0530",iiitd,ac.in,1,0,multipart/alternative,1,4,1,0,33.0,3589,0,1,0,0,0,0,0,0
2628,"Sun, 23 Dec 2018 07:57:34 +0000 (UTC)",medium,com,0,0,multipart/alternative,32,210,1,1,112.0,93806,1,1,0,0,0,0,0,0
2629,"Mon, 26 Jun 2017 23:19:20 +0530",iiitd,ac.in,0,0,multipart/alternative,1,13,0,0,24.0,7867,0,1,0,0,0,0,0,0
2630,"Tue, 13 Sep 2016 19:42:40 +0000",kaggle,com,0,0,multipart/alternative,9,136,1,1,112.0,117567,0,1,1,0,0,0,0,0
2631,"Wed, 26 Jul 2017 16:21:37 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,36,0,0,29.0,24454,0,1,0,0,0,0,0,1
2632,"Sun, 9 Oct 2016 10:16:24 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45.0,20230,0,1,0,0,0,0,0,1
2633,"Thu, 3 Oct 2019 20:05:24 -0400",granular,ai,0,0,multipart/alternative,0,3,1,0,19.0,1105,0,0,0,1,0,0,0,0
2634,"Sun, 31 Jul 2016 08:25:54 -0700",,,0,0,multipart/alternative,0,3,1,0,63.0,1925,0,0,0,1,0,0,0,0
2635,"Thu, 13 Dec 2018 09:18:31 -0800",google,com,0,0,multipart/alternative,9,24,1,0,62.0,31095,1,0,0,0,0,0,0,0
2636,"Wed, 16 May 2018 02:05:14 +0000 (UTC)",flipkartletters,com,0,0,text/html,36,85,0,0,92.0,59722,0,1,1,0,0,0,0,0
2637,"Thu, 9 Jul 2015 12:15:16 -0700",gmail,com,0,0,multipart/mixed,0,0,0,0,0.0,32374,0,1,0,0,0,0,0,0
2638,"Wed, 02 Mar 2016 09:51:44 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37.0,26941,1,1,0,0,0,0,0,0
2639,"Tue, 01 Sep 2015 14:21:13 +0000",google,com,10,0,multipart/alternative,3,9,0,0,46.0,5396,1,1,0,0,0,0,0,0
2640,"Tue, 24 Mar 2020 19:56:24 +0530",olacabs,com,0,0,multipart/alternative,9,17,1,0,88.0,13402,1,0,0,0,0,0,0,0
2641,"Thu, 19 Mar 2020 20:08:56 +0000 (UTC)",angel,co,0,0,multipart/alternative,8,105,1,0,33.0,102575,0,0,1,0,0,0,0,0
2642,"Wed, 05 Oct 2016 19:05:08 +0000",kaggle,com,0,0,multipart/alternative,3,12,0,0,85.0,14475,1,1,0,0,0,0,0,0
2643,"Wed, 24 Oct 2018 19:18:44 +0530",granular,ai,1,0,multipart/alternative,0,17,1,0,27.0,20943,0,1,0,0,0,0,0,0
2644,"Tue, 16 Jan 2018 03:24:21 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,14,42,0,0,89.0,30730,0,1,0,0,0,0,0,1
2645,"Sun, 23 Dec 2018 07:28:51 +0000",primevideo,com,0,0,multipart/alternative,51,178,1,0,36.0,80557,0,1,1,0,0,0,0,0
2646,"Sun, 15 Dec 2019 17:43:24 +0000",mailer,netflix.com,0,0,multipart/alternative,5,31,0,0,27.0,27757,1,0,0,0,0,0,0,0
2647,"Mon, 02 Apr 2018 02:02:08 +0000 (UTC)",flipkartletters,com,0,0,text/html,35,83,1,0,80.0,61110,0,1,1,0,0,0,0,0
2648,"Sat, 17 Oct 2020 13:17:05 +0000",atcoder,jp,0,0,text/plain,0,5,0,0,56.0,1888,0,1,0,0,0,0,0,0
2649,"Tue, 28 Oct 2014 22:29:31 +0530",gmail,com,0,0,multipart/mixed,0,0,1,0,20.0,129,0,1,0,0,0,0,0,0
2650,"Thu, 16 Jul 2020 00:54:07 -0700",google,com,0,0,text/html,3,14,0,0,36.0,5009,1,0,0,0,0,0,0,0
2651,"Fri, 3 Feb 2017 17:26:33 +0530",iiitd,ac.in,4,0,multipart/related,0,0,0,0,86.0,717871,0,1,0,1,0,0,0,0
2652,"Fri, 20 Dec 2019 10:52:26 +0000 (UTC)",info,paytm.com,0,0,text/html,12,25,0,0,38.0,20455,0,0,1,0,0,0,0,0
2653,"Mon, 26 Oct 2020 00:18:19 -0700",github,com,2,0,multipart/alternative,0,10,0,0,74.0,1705,0,0,0,1,0,0,0,0
2654,"Sat, 28 Jan 2017 14:38:38 +0530",iiitd,ac.in,0,0,multipart/alternative,0,8,1,0,28.0,4919,0,1,0,0,0,0,0,0
2655,"Sun, 22 Jan 2017 12:02:28 +0000",usebackpack,com,0,0,text/html,4,14,1,0,35.0,24932,1,1,0,0,0,0,0,0
2656,"Fri, 14 Apr 2017 18:32:48 +0000",amazon,com,0,0,multipart/mixed,0,0,0,0,35.0,4,0,1,1,0,0,0,0,0
2657,"Mon, 4 Jul 2016 09:42:14 +0530",iiitd,ac.in,1,0,multipart/alternative,0,24,1,0,36.0,13052,0,1,0,0,0,0,0,0
2658,"Fri, 14 Feb 2020 04:27:21 -0800",google,com,0,0,text/html,8,36,0,0,36.0,11204,1,0,0,0,0,0,0,0
2659,"Thu, 8 Feb 2018 20:16:57 +0530",granular,ai,0,0,multipart/alternative,0,0,0,0,27.0,981,0,1,0,0,0,0,0,0
2660,"Thu, 02 Aug 2018 05:07:42 +0000",github,com,0,0,multipart/alternative,2,18,0,1,51.0,24075,1,1,0,0,0,0,0,0
2661,"Sat, 03 Dec 2016 17:02:23 +0000",youtube,com,0,0,multipart/alternative,9,44,1,0,74.0,39259,0,1,0,0,0,0,0,1
